replicate,bDA,status,iterations,error
437,9.729897846632204,success,5,
438,9.090967537207684,success,5,
439,9.61591855161252,success,5,
440,9.49163844879654,success,5,
441,9.22261686988622,success,5,
442,11.715838790623602,success,5,
443,11.233935432754727,success,5,
444,9.959562413005633,success,5,
445,10.431526029035842,success,4,
446,9.596032992694518,success,5,
447,11.00334245106647,success,5,
448,9.66600982920874,success,5,
449,10.108762384201563,success,4,
450,9.918325262691427,success,4,
451,9.860356925983462,success,4,
452,10.71398521171603,success,5,
453,9.425622271079101,success,4,
454,10.505345934046625,success,4,
455,9.732206021002277,success,5,
456,10.649153360823439,success,5,
457,12.457349944653606,success,5,
458,11.718314183526157,success,5,
459,9.32633523997091,success,5,
460,11.002376732831044,success,4,
461,9.91208689882775,success,4,
462,9.64822721062015,success,4,
463,9.787951868654273,success,4,
464,9.759024361537348,success,4,
465,11.046572707815383,success,5,
466,10.693819227084582,success,5,
467,9.173052146857017,success,5,
468,10.299603395215762,success,5,
469,10.705061552954257,success,5,
470,10.184678676756667,success,5,
471,9.244648177344247,success,5,
472,10.564378146229297,success,4,
473,9.55995725476715,success,5,
474,10.751668722158403,success,4,
475,10.451051122563744,success,4,
476,9.89005826700572,success,5,
477,9.523249186924206,success,4,
478,9.741056912158008,success,5,
479,8.914253304293952,success,5,
480,8.258396902823296,success,5,
481,11.300191285564539,success,5,
482,10.198033109724202,success,4,
483,9.618715089458728,success,5,
484,9.86398876188079,success,4,
485,12.653053087754454,success,5,
486,10.709465150065418,success,5,
487,10.76857154969068,success,5,
488,10.502625459010465,success,5,
489,9.99336105610033,success,5,
490,10.0787929268175,success,5,
491,9.657839983399201,success,5,
492,9.487153942935747,success,4,
493,10.953267493717956,success,4,
494,9.37868663677595,success,4,
495,9.788510559237753,success,4,
496,10.990806400928369,success,5,
497,9.9703603259182,success,5,
498,10.847978461261622,success,5,
499,9.432804920719956,success,4,
500,10.277127966250355,success,5,
501,10.172568753492568,success,4,
502,11.038337403017366,success,5,
503,9.10789643490297,success,5,
504,11.5025719710588,success,5,
505,9.09977845199409,success,5,
506,10.95221676183467,success,5,
507,10.140002786029015,success,5,
508,10.046170995279661,success,5,
509,10.66656724778544,success,5,
510,8.546060288981513,success,5,
511,10.947896464395242,success,5,
